codeCirconscription;inscrits;votesExprimes;abstentions;tauxAbstention;nomListe;nbVoix;pourcentage
31004;53210;28873;23957;45.02;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0.2;0
31004;53210;28873;23957;45.02;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1310.6000000000001;4.54
31004;53210;28873;23957;45.02;LFI - UP;5688.6;19.7
31004;53210;28873;23957;45.02;La FRANCE REVIENT;3915.2000000000003;13.56
31004;53210;28873;23957;45.02;EUROPE ÉCOLOGIE;3171.2000000000003;10.98
31004;53210;28873;23957;45.02;FREE PALESTINE;1.2000000000000002;0
31004;53210;28873;23957;45.02;PARTI ANIMALISTE;415.20000000000005;1.44
31004;53210;28873;23957;45.02;PARTI REVOLUTIONNAIRE COMMUNISTES;0.2;0
31004;53210;28873;23957;45.02;PARTI PIRATE;27.200000000000003;0.09
31004;53210;28873;23957;45.02;BESOIN D'EUROPE;3778.8;13.09
31004;53210;28873;23957;45.02;PACE;12.4;0.04
31004;53210;28873;23957;45.02;ÉQUINOXE;207.4;0.72
31004;53210;28873;23957;45.02;ECOLOGIE POSITIVE;148.4;0.51
31004;53210;28873;23957;45.02;LISTE ASSELINEAU-FREXIT;270.8;0.94
31004;53210;28873;23957;45.02;PAIX ET DECROISSANCE;16.2;0.06
31004;53210;28873;23957;45.02;POUR UNE AUTRE EUROPE;0.6000000000000001;0
31004;53210;28873;23957;45.02;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1839.4;6.37
31004;53210;28873;23957;45.02;LUTTE OUVRIERE;101.2;0.35
31004;53210;28873;23957;45.02;CHANGER L'EUROPE;41.2;0.14
31004;53210;28873;23957;45.02;NLP;28;0.1
31004;53210;28873;23957;45.02;URGENCE REVOLUTION !;85.80000000000001;0.3
31004;53210;28873;23957;45.02;PPL;2;0.01
31004;53210;28873;23957;45.02;L'EUROPE CA SUFFIT !;195.4;0.68
31004;53210;28873;23957;45.02;PRENONS-NOUS EN MAIN;2;0.01
31004;53210;28873;23957;45.02;FORTERESSE EUROPE;31;0.11
31004;53210;28873;23957;45.02;REVEIL EUR;6172;21.38
31004;53210;28873;23957;45.02;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;3.8000000000000003;0.01
31004;53210;28873;23957;45.02;AR;312;1.08
31004;53210;28873;23957;45.02;FRANCE LIBRE;3.2;0.01
31004;53210;28873;23957;45.02;EUROPE TERRITOIRES ÉCOLOGIE;93.60000000000001;0.32
31004;53210;28873;23957;45.02;LA RUCHE CITOYENNE;6.800000000000001;0.02
31004;53210;28873;23957;45.02;GAUCHE UNIE;594;2.06
31004;53210;28873;23957;45.02;DEFENDRE LES ENFANTS;1.8;0.01
31004;53210;28873;23957;45.02;EAC;387.20000000000005;1.34
31004;53210;28873;23957;45.02;DEMOCRATIE REPRESENTATIVE;0;0
31004;53210;28873;23957;45.02;ESPERANTO;8.200000000000001;0.03
31004;53210;28873;23957;45.02;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0.2;0
32001;73819;42343;29799;40.37;HUMANITE SOUVERAINE;0;0
32001;73819;42343;29799;40.37;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
32001;73819;42343;29799;40.37;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2175;5.14
32001;73819;42343;29799;40.37;LFI - UP;2431;5.74
32001;73819;42343;29799;40.37;La FRANCE REVIENT;12839;30.32
32001;73819;42343;29799;40.37;EUROPE ÉCOLOGIE;1947;4.6
32001;73819;42343;29799;40.37;FREE PALESTINE;6;0.01
32001;73819;42343;29799;40.37;PARTI ANIMALISTE;727;1.72
32001;73819;42343;29799;40.37;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
32001;73819;42343;29799;40.37;PARTI PIRATE;29;0.07
32001;73819;42343;29799;40.37;BESOIN D'EUROPE;5589;13.2
32001;73819;42343;29799;40.37;PACE;3;0.01
32001;73819;42343;29799;40.37;ÉQUINOXE;102;0.24
32001;73819;42343;29799;40.37;ECOLOGIE POSITIVE;175;0.41
32001;73819;42343;29799;40.37;LISTE ASSELINEAU-FREXIT;572;1.35
32001;73819;42343;29799;40.37;PAIX ET DECROISSANCE;8;0.02
32001;73819;42343;29799;40.37;POUR UNE AUTRE EUROPE;0;0
32001;73819;42343;29799;40.37;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2420;5.72
32001;73819;42343;29799;40.37;LUTTE OUVRIERE;197;0.47
32001;73819;42343;29799;40.37;CHANGER L'EUROPE;6;0.01
32001;73819;42343;29799;40.37;NLP;42;0.1
32001;73819;42343;29799;40.37;URGENCE REVOLUTION !;85;0.2
32001;73819;42343;29799;40.37;PPL;7;0.02
32001;73819;42343;29799;40.37;L'EUROPE CA SUFFIT !;437;1.03
32001;73819;42343;29799;40.37;PRENONS-NOUS EN MAIN;0;0
32001;73819;42343;29799;40.37;FORTERESSE EUROPE;4;0.01
32001;73819;42343;29799;40.37;REVEIL EUR;7478;17.66
32001;73819;42343;29799;40.37;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;2;0
32001;73819;42343;29799;40.37;AR;3191;7.54
32001;73819;42343;29799;40.37;FRANCE LIBRE;7;0.02
32001;73819;42343;29799;40.37;EUROPE TERRITOIRES ÉCOLOGIE;107;0.25
32001;73819;42343;29799;40.37;LA RUCHE CITOYENNE;25;0.06
32001;73819;42343;29799;40.37;GAUCHE UNIE;1292;3.05
32001;73819;42343;29799;40.37;DEFENDRE LES ENFANTS;3;0.01
32001;73819;42343;29799;40.37;EAC;423;1
32001;73819;42343;29799;40.37;DEMOCRATIE REPRESENTATIVE;0;0
32001;73819;42343;29799;40.37;ESPERANTO;14;0.03
32001;73819;42343;29799;40.37;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
32002;74186;42406;30221;40.74;HUMANITE SOUVERAINE;0;0
32002;74186;42406;30221;40.74;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;2;0
32002;74186;42406;30221;40.74;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2462;5.81
32002;74186;42406;30221;40.74;LFI - UP;2026;4.78
32002;74186;42406;30221;40.74;La FRANCE REVIENT;13966;32.93
32002;74186;42406;30221;40.74;EUROPE ÉCOLOGIE;1778;4.19
32002;74186;42406;30221;40.74;FREE PALESTINE;10;0.02
32002;74186;42406;30221;40.74;PARTI ANIMALISTE;709;1.67
32002;74186;42406;30221;40.74;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
32002;74186;42406;30221;40.74;PARTI PIRATE;19;0.04
32002;74186;42406;30221;40.74;BESOIN D'EUROPE;5378;12.68
32002;74186;42406;30221;40.74;PACE;4;0.01
32002;74186;42406;30221;40.74;ÉQUINOXE;126;0.3
32002;74186;42406;30221;40.74;ECOLOGIE POSITIVE;160;0.38
32002;74186;42406;30221;40.74;LISTE ASSELINEAU-FREXIT;500;1.18
32002;74186;42406;30221;40.74;PAIX ET DECROISSANCE;8;0.02
32002;74186;42406;30221;40.74;POUR UNE AUTRE EUROPE;4;0.01
32002;74186;42406;30221;40.74;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;2553;6.02
